"product_id";"total_orders";"reordered_orders";"reorder_rate";"price_sensitivity"
44683;35;24.0;0.686;"Low Sensitivity"
35417;3;3.0;1.0;"Low Sensitivity"
14117;1;1.0;1.0;"Low Sensitivity"
3376;16;9.0;0.563;"Medium Sensitivity"
20520;8;2.0;0.25;"High Sensitivity"
4421;22;17.0;0.773;"Low Sensitivity"
39469;3;2.0;0.667;"Low Sensitivity"
1087;2;1.0;0.5;"Medium Sensitivity"
35503;27;22.0;0.815;"Low Sensitivity"
4945;11;9.0;0.818;"Low Sensitivity"
40587;3;1.0;0.333;"Medium Sensitivity"
11574;3;1.0;0.333;"Medium Sensitivity"
37935;3;0.0;0.0;"High Sensitivity"
39561;15;10.0;0.667;"Low Sensitivity"
2124;2;1.0;0.5;"Medium Sensitivity"
13292;14;6.0;0.429;"Medium Sensitivity"
10060;2;2.0;1.0;"Low Sensitivity"
1463;42;35.0;0.833;"Low Sensitivity"
11193;7;6.0;0.857;"Low Sensitivity"
34423;7;5.0;0.714;"Low Sensitivity"
28842;76;49.0;0.645;"Low Sensitivity"
13984;30;21.0;0.7;"Low Sensitivity"
42300;5;5.0;1.0;"Low Sensitivity"
17594;2;1.0;0.5;"Medium Sensitivity"
34065;5;3.0;0.6;"Low Sensitivity"
18306;1;0.0;0.0;"High Sensitivity"
19691;23;12.0;0.522;"Medium Sensitivity"
32259;1;0.0;0.0;"High Sensitivity"
20217;5;1.0;0.2;"High Sensitivity"
21349;1;0.0;0.0;"High Sensitivity"
33776;2;0.0;0.0;"High Sensitivity"
41611;1;0.0;0.0;"High Sensitivity"
34063;3;2.0;0.667;"Low Sensitivity"
42240;12;6.0;0.5;"Medium Sensitivity"
37634;4;1.0;0.25;"High Sensitivity"
36004;1;0.0;0.0;"High Sensitivity"
45253;3;0.0;0.0;"High Sensitivity"
47123;1;1.0;1.0;"Low Sensitivity"
32566;15;13.0;0.867;"Low Sensitivity"
23115;4;2.0;0.5;"Medium Sensitivity"
22950;6;1.0;0.167;"High Sensitivity"
17706;28;20.0;0.714;"Low Sensitivity"
39947;21;14.0;0.667;"Low Sensitivity"
31748;2;0.0;0.0;"High Sensitivity"
44119;1;0.0;0.0;"High Sensitivity"
38770;2;0.0;0.0;"High Sensitivity"
49279;5;4.0;0.8;"Low Sensitivity"
2707;4;2.0;0.5;"Medium Sensitivity"
45312;1;0.0;0.0;"High Sensitivity"
40338;11;7.0;0.636;"Low Sensitivity"
46881;2;1.0;0.5;"Medium Sensitivity"
6128;10;6.0;0.6;"Low Sensitivity"
13637;2;0.0;0.0;"High Sensitivity"
4105;1;0.0;0.0;"High Sensitivity"
46052;2;0.0;0.0;"High Sensitivity"
8538;1;0.0;0.0;"High Sensitivity"
19511;9;8.0;0.889;"Low Sensitivity"
35628;19;16.0;0.842;"Low Sensitivity"
18523;38;30.0;0.789;"Low Sensitivity"
2067;10;7.0;0.7;"Low Sensitivity"
43961;86;65.0;0.756;"Low Sensitivity"
7485;17;9.0;0.529;"Medium Sensitivity"
9366;9;3.0;0.333;"Medium Sensitivity"
49131;17;10.0;0.588;"Medium Sensitivity"
27690;21;13.0;0.619;"Low Sensitivity"
26252;1;0.0;0.0;"High Sensitivity"
15649;19;15.0;0.789;"Low Sensitivity"
38400;29;15.0;0.517;"Medium Sensitivity"
20600;6;4.0;0.667;"Low Sensitivity"
33043;14;7.0;0.5;"Medium Sensitivity"
44449;22;8.0;0.364;"Medium Sensitivity"
12797;6;3.0;0.5;"Medium Sensitivity"
5825;7;4.0;0.571;"Medium Sensitivity"
44303;7;4.0;0.571;"Medium Sensitivity"
48784;2;2.0;1.0;"Low Sensitivity"
23293;2;1.0;0.5;"Medium Sensitivity"
42813;1;1.0;1.0;"Low Sensitivity"
6218;6;4.0;0.667;"Low Sensitivity"
44116;9;6.0;0.667;"Low Sensitivity"
4793;19;17.0;0.895;"Low Sensitivity"
39121;12;8.0;0.667;"Low Sensitivity"
29742;2;2.0;1.0;"Low Sensitivity"
18288;26;21.0;0.808;"Low Sensitivity"
45633;24;14.0;0.583;"Medium Sensitivity"
2929;1;1.0;1.0;"Low Sensitivity"
14332;11;3.0;0.273;"High Sensitivity"
35704;1;0.0;0.0;"High Sensitivity"
25230;7;4.0;0.571;"Medium Sensitivity"
48385;1;0.0;0.0;"High Sensitivity"
1392;2;1.0;0.5;"Medium Sensitivity"
1374;4;3.0;0.75;"Low Sensitivity"
44375;11;4.0;0.364;"Medium Sensitivity"
5646;27;20.0;0.741;"Low Sensitivity"
13194;9;5.0;0.556;"Medium Sensitivity"
47226;3;0.0;0.0;"High Sensitivity"
28454;2;2.0;1.0;"Low Sensitivity"
33671;8;4.0;0.5;"Medium Sensitivity"
39620;4;0.0;0.0;"High Sensitivity"
39581;15;6.0;0.4;"Medium Sensitivity"
27323;21;12.0;0.571;"Medium Sensitivity"
42677;5;1.0;0.2;"High Sensitivity"
4966;7;3.0;0.429;"Medium Sensitivity"
29487;63;45.0;0.714;"Low Sensitivity"
25727;1;1.0;1.0;"Low Sensitivity"
35221;90;60.0;0.667;"Low Sensitivity"
16521;19;7.0;0.368;"Medium Sensitivity"
17948;65;36.0;0.554;"Medium Sensitivity"
9337;16;7.0;0.438;"Medium Sensitivity"
10121;5;2.0;0.4;"Medium Sensitivity"
37630;3;0.0;0.0;"High Sensitivity"
22035;109;87.0;0.798;"Low Sensitivity"
20379;2;1.0;0.5;"Medium Sensitivity"
12395;5;3.0;0.6;"Low Sensitivity"
10849;2;2.0;1.0;"Low Sensitivity"
48464;2;2.0;1.0;"Low Sensitivity"
48287;12;7.0;0.583;"Medium Sensitivity"
37158;29;25.0;0.862;"Low Sensitivity"
4366;2;2.0;1.0;"Low Sensitivity"
12276;15;5.0;0.333;"Medium Sensitivity"
30949;9;4.0;0.444;"Medium Sensitivity"
36772;12;8.0;0.667;"Low Sensitivity"
30850;14;10.0;0.714;"Low Sensitivity"
25451;1;1.0;1.0;"Low Sensitivity"
2275;1;1.0;1.0;"Low Sensitivity"
28465;24;19.0;0.792;"Low Sensitivity"
19019;29;14.0;0.483;"Medium Sensitivity"
33439;7;3.0;0.429;"Medium Sensitivity"
34565;10;4.0;0.4;"Medium Sensitivity"
35134;1;1.0;1.0;"Low Sensitivity"
38782;2;1.0;0.5;"Medium Sensitivity"
38090;5;1.0;0.2;"High Sensitivity"
33184;7;1.0;0.143;"High Sensitivity"
1136;1;1.0;1.0;"Low Sensitivity"
37460;2;2.0;1.0;"Low Sensitivity"
28515;2;2.0;1.0;"Low Sensitivity"
4006;12;5.0;0.417;"Medium Sensitivity"
41973;1;0.0;0.0;"High Sensitivity"
27177;2;0.0;0.0;"High Sensitivity"
29963;1;0.0;0.0;"High Sensitivity"
46584;15;12.0;0.8;"Low Sensitivity"
38200;11;5.0;0.455;"Medium Sensitivity"
13991;1;0.0;0.0;"High Sensitivity"
8025;5;2.0;0.4;"Medium Sensitivity"
32105;1;0.0;0.0;"High Sensitivity"
35176;7;2.0;0.286;"High Sensitivity"
12157;4;0.0;0.0;"High Sensitivity"
6249;1;1.0;1.0;"Low Sensitivity"
1408;13;9.0;0.692;"Low Sensitivity"
5729;1;1.0;1.0;"Low Sensitivity"
9138;5;5.0;1.0;"Low Sensitivity"
16570;4;3.0;0.75;"Low Sensitivity"
44926;5;4.0;0.8;"Low Sensitivity"
47852;2;2.0;1.0;"Low Sensitivity"
3561;2;1.0;0.5;"Medium Sensitivity"
37825;15;9.0;0.6;"Low Sensitivity"
44625;5;1.0;0.2;"High Sensitivity"
24830;45;29.0;0.644;"Low Sensitivity"
27104;112;66.0;0.589;"Medium Sensitivity"
39001;3;1.0;0.333;"Medium Sensitivity"
19446;6;2.0;0.333;"Medium Sensitivity"
44570;22;17.0;0.773;"Low Sensitivity"
26410;3;2.0;0.667;"Low Sensitivity"
37462;2;0.0;0.0;"High Sensitivity"
5794;5;2.0;0.4;"Medium Sensitivity"
1695;7;2.0;0.286;"High Sensitivity"
40386;3;1.0;0.333;"Medium Sensitivity"
28745;21;17.0;0.81;"Low Sensitivity"
22124;26;22.0;0.846;"Low Sensitivity"
1194;24;19.0;0.792;"Low Sensitivity"
27423;7;3.0;0.429;"Medium Sensitivity"
26790;30;17.0;0.567;"Medium Sensitivity"
42443;5;5.0;1.0;"Low Sensitivity"
11712;19;15.0;0.789;"Low Sensitivity"
11210;2;1.0;0.5;"Medium Sensitivity"
2839;2;1.0;0.5;"Medium Sensitivity"
19836;2;1.0;0.5;"Medium Sensitivity"
49505;3;2.0;0.667;"Low Sensitivity"
27288;5;2.0;0.4;"Medium Sensitivity"
23011;3;1.0;0.333;"Medium Sensitivity"
47144;72;55.0;0.764;"Low Sensitivity"
22620;10;5.0;0.5;"Medium Sensitivity"
18019;7;5.0;0.714;"Low Sensitivity"
19539;1;1.0;1.0;"Low Sensitivity"
14168;9;5.0;0.556;"Medium Sensitivity"
16177;1;1.0;1.0;"Low Sensitivity"
44455;2;1.0;0.5;"Medium Sensitivity"
16370;1;1.0;1.0;"Low Sensitivity"
27509;5;4.0;0.8;"Low Sensitivity"
30958;3;2.0;0.667;"Low Sensitivity"
4497;2;2.0;1.0;"Low Sensitivity"
12945;4;2.0;0.5;"Medium Sensitivity"
39335;1;0.0;0.0;"High Sensitivity"
46167;1;0.0;0.0;"High Sensitivity"
30413;1;1.0;1.0;"Low Sensitivity"
31562;8;4.0;0.5;"Medium Sensitivity"
38819;3;2.0;0.667;"Low Sensitivity"
34092;2;1.0;0.5;"Medium Sensitivity"
5048;1;0.0;0.0;"High Sensitivity"
26179;1;0.0;0.0;"High Sensitivity"
14936;1;0.0;0.0;"High Sensitivity"
5672;1;0.0;0.0;"High Sensitivity"
35535;24;17.0;0.708;"Low Sensitivity"
31577;4;3.0;0.75;"Low Sensitivity"
47783;2;2.0;1.0;"Low Sensitivity"
16953;29;16.0;0.552;"Medium Sensitivity"
11513;4;4.0;1.0;"Low Sensitivity"
21847;8;6.0;0.75;"Low Sensitivity"
14872;5;1.0;0.2;"High Sensitivity"
42075;3;2.0;0.667;"Low Sensitivity"
38381;1;0.0;0.0;"High Sensitivity"
7751;17;8.0;0.471;"Medium Sensitivity"
42383;5;3.0;0.6;"Low Sensitivity"
13708;3;1.0;0.333;"Medium Sensitivity"
36217;1;1.0;1.0;"Low Sensitivity"
8195;4;3.0;0.75;"Low Sensitivity"
4715;1;1.0;1.0;"Low Sensitivity"
10616;2;1.0;0.5;"Medium Sensitivity"
49478;14;5.0;0.357;"Medium Sensitivity"
18848;1;1.0;1.0;"Low Sensitivity"
26165;31;24.0;0.774;"Low Sensitivity"
14131;3;2.0;0.667;"Low Sensitivity"
19076;6;1.0;0.167;"High Sensitivity"
35871;6;3.0;0.5;"Medium Sensitivity"
49056;1;0.0;0.0;"High Sensitivity"
31555;10;5.0;0.5;"Medium Sensitivity"
22894;1;0.0;0.0;"High Sensitivity"
37751;2;0.0;0.0;"High Sensitivity"
15452;1;0.0;0.0;"High Sensitivity"
33651;5;1.0;0.2;"High Sensitivity"
36066;1;0.0;0.0;"High Sensitivity"
40310;34;22.0;0.647;"Low Sensitivity"
9450;1;0.0;0.0;"High Sensitivity"
26216;1;0.0;0.0;"High Sensitivity"
6873;25;12.0;0.48;"Medium Sensitivity"
23689;1;0.0;0.0;"High Sensitivity"
20574;18;17.0;0.944;"Low Sensitivity"
15429;1;1.0;1.0;"Low Sensitivity"
27171;5;1.0;0.2;"High Sensitivity"
19706;24;14.0;0.583;"Medium Sensitivity"
8193;57;34.0;0.596;"Medium Sensitivity"
24954;19;14.0;0.737;"Low Sensitivity"
1688;4;2.0;0.5;"Medium Sensitivity"
37371;2;0.0;0.0;"High Sensitivity"
5782;24;15.0;0.625;"Low Sensitivity"
1263;12;3.0;0.25;"High Sensitivity"
23763;4;1.0;0.25;"High Sensitivity"
4495;1;0.0;0.0;"High Sensitivity"
31164;2;1.0;0.5;"Medium Sensitivity"
31766;7;3.0;0.429;"Medium Sensitivity"
35003;5;5.0;1.0;"Low Sensitivity"
48657;2;1.0;0.5;"Medium Sensitivity"
23955;4;3.0;0.75;"Low Sensitivity"
22920;7;3.0;0.429;"Medium Sensitivity"
39636;2;0.0;0.0;"High Sensitivity"
48590;2;1.0;0.5;"Medium Sensitivity"
37358;1;0.0;0.0;"High Sensitivity"
1186;1;0.0;0.0;"High Sensitivity"
40332;26;17.0;0.654;"Low Sensitivity"
49199;1;0.0;0.0;"High Sensitivity"
42342;25;14.0;0.56;"Medium Sensitivity"
2078;38;25.0;0.658;"Low Sensitivity"
27756;1;1.0;1.0;"Low Sensitivity"
44987;29;11.0;0.379;"Medium Sensitivity"
49465;1;1.0;1.0;"Low Sensitivity"
35898;17;8.0;0.471;"Medium Sensitivity"
39481;1;0.0;0.0;"High Sensitivity"
11132;1;0.0;0.0;"High Sensitivity"
20119;21;19.0;0.905;"Low Sensitivity"
14947;55;39.0;0.709;"Low Sensitivity"
21283;1;0.0;0.0;"High Sensitivity"
31660;2;0.0;0.0;"High Sensitivity"
33351;14;8.0;0.571;"Medium Sensitivity"
44603;1;0.0;0.0;"High Sensitivity"
21292;15;13.0;0.867;"Low Sensitivity"
32303;22;11.0;0.5;"Medium Sensitivity"
16283;8;7.0;0.875;"Low Sensitivity"
18908;9;8.0;0.889;"Low Sensitivity"
23400;10;3.0;0.3;"Medium Sensitivity"
17206;7;5.0;0.714;"Low Sensitivity"
44142;70;38.0;0.543;"Medium Sensitivity"
29987;37;23.0;0.622;"Low Sensitivity"
28425;2;0.0;0.0;"High Sensitivity"
12572;12;8.0;0.667;"Low Sensitivity"
48205;37;21.0;0.568;"Medium Sensitivity"
42834;5;3.0;0.6;"Low Sensitivity"
31323;1;0.0;0.0;"High Sensitivity"
1503;5;2.0;0.4;"Medium Sensitivity"
46703;3;1.0;0.333;"Medium Sensitivity"
5068;5;2.0;0.4;"Medium Sensitivity"
28156;27;16.0;0.593;"Medium Sensitivity"
26689;5;1.0;0.2;"High Sensitivity"
19061;1;0.0;0.0;"High Sensitivity"
39037;1;0.0;0.0;"High Sensitivity"
11022;2;0.0;0.0;"High Sensitivity"
42493;1;1.0;1.0;"Low Sensitivity"
13372;1;0.0;0.0;"High Sensitivity"
3696;4;2.0;0.5;"Medium Sensitivity"
48532;4;2.0;0.5;"Medium Sensitivity"
38579;7;5.0;0.714;"Low Sensitivity"
18644;1;0.0;0.0;"High Sensitivity"
9839;65;49.0;0.754;"Low Sensitivity"
16825;5;4.0;0.8;"Low Sensitivity"
48246;8;3.0;0.375;"Medium Sensitivity"
14917;4;4.0;1.0;"Low Sensitivity"
46823;4;4.0;1.0;"Low Sensitivity"
6692;4;2.0;0.5;"Medium Sensitivity"
8859;33;26.0;0.788;"Low Sensitivity"
37464;11;6.0;0.545;"Medium Sensitivity"
19048;25;8.0;0.32;"Medium Sensitivity"
49273;11;6.0;0.545;"Medium Sensitivity"
43908;2;1.0;0.5;"Medium Sensitivity"
28123;14;9.0;0.643;"Low Sensitivity"
36010;1;1.0;1.0;"Low Sensitivity"
24630;1;0.0;0.0;"High Sensitivity"
28527;7;2.0;0.286;"High Sensitivity"
4853;6;2.0;0.333;"Medium Sensitivity"
26698;3;3.0;1.0;"Low Sensitivity"
28990;4;1.0;0.25;"High Sensitivity"
6656;7;6.0;0.857;"Low Sensitivity"
30489;128;92.0;0.719;"Low Sensitivity"
17835;14;6.0;0.429;"Medium Sensitivity"
49215;18;12.0;0.667;"Low Sensitivity"
26282;3;3.0;1.0;"Low Sensitivity"
44359;123;89.0;0.724;"Low Sensitivity"
11068;15;10.0;0.667;"Low Sensitivity"
43249;5;2.0;0.4;"Medium Sensitivity"
20549;13;6.0;0.462;"Medium Sensitivity"
49175;17;6.0;0.353;"Medium Sensitivity"
35750;7;4.0;0.571;"Medium Sensitivity"
21777;6;4.0;0.667;"Low Sensitivity"
17807;15;11.0;0.733;"Low Sensitivity"
23074;2;1.0;0.5;"Medium Sensitivity"
2002;9;6.0;0.667;"Low Sensitivity"
36735;20;17.0;0.85;"Low Sensitivity"
14650;4;2.0;0.5;"Medium Sensitivity"
6104;30;18.0;0.6;"Low Sensitivity"
7054;12;8.0;0.667;"Low Sensitivity"
24866;1;0.0;0.0;"High Sensitivity"
23549;3;0.0;0.0;"High Sensitivity"
37052;4;2.0;0.5;"Medium Sensitivity"
4313;4;2.0;0.5;"Medium Sensitivity"
25197;7;6.0;0.857;"Low Sensitivity"
7644;10;3.0;0.3;"Medium Sensitivity"
47357;10;3.0;0.3;"Medium Sensitivity"
45064;11;9.0;0.818;"Low Sensitivity"
9515;15;7.0;0.467;"Medium Sensitivity"
15902;25;17.0;0.68;"Low Sensitivity"
39938;1;0.0;0.0;"High Sensitivity"
18770;3;2.0;0.667;"Low Sensitivity"
16249;6;4.0;0.667;"Low Sensitivity"
28278;11;6.0;0.545;"Medium Sensitivity"
7010;8;5.0;0.625;"Low Sensitivity"
39984;30;14.0;0.467;"Medium Sensitivity"
33454;4;2.0;0.5;"Medium Sensitivity"
26634;6;2.0;0.333;"Medium Sensitivity"
13198;24;19.0;0.792;"Low Sensitivity"
24850;8;5.0;0.625;"Low Sensitivity"
17471;1;1.0;1.0;"Low Sensitivity"
5194;16;13.0;0.813;"Low Sensitivity"
38995;1;1.0;1.0;"Low Sensitivity"
7067;1;1.0;1.0;"Low Sensitivity"
31073;2;0.0;0.0;"High Sensitivity"
47509;3;2.0;0.667;"Low Sensitivity"
43338;1;0.0;0.0;"High Sensitivity"
39218;3;2.0;0.667;"Low Sensitivity"
4276;1;0.0;0.0;"High Sensitivity"
14357;1;0.0;0.0;"High Sensitivity"
18376;6;1.0;0.167;"High Sensitivity"
33232;4;3.0;0.75;"Low Sensitivity"
12496;5;2.0;0.4;"Medium Sensitivity"
8309;15;8.0;0.533;"Medium Sensitivity"
34358;63;40.0;0.635;"Low Sensitivity"
3583;23;15.0;0.652;"Low Sensitivity"
34126;98;64.0;0.653;"Low Sensitivity"
45007;165;103.0;0.624;"Low Sensitivity"
20869;7;2.0;0.286;"High Sensitivity"
26937;1;1.0;1.0;"Low Sensitivity"
21174;22;13.0;0.591;"Medium Sensitivity"
5588;1;0.0;0.0;"High Sensitivity"
42768;47;24.0;0.511;"Medium Sensitivity"
4544;1;0.0;0.0;"High Sensitivity"
28826;2;0.0;0.0;"High Sensitivity"
29506;6;6.0;1.0;"Low Sensitivity"
36640;6;6.0;1.0;"Low Sensitivity"
17980;2;2.0;1.0;"Low Sensitivity"
8239;11;5.0;0.455;"Medium Sensitivity"
17830;9;6.0;0.667;"Low Sensitivity"
39871;1;0.0;0.0;"High Sensitivity"
43295;48;34.0;0.708;"Low Sensitivity"
33156;1;0.0;0.0;"High Sensitivity"
11447;3;2.0;0.667;"Low Sensitivity"
25533;12;6.0;0.5;"Medium Sensitivity"
18670;13;10.0;0.769;"Low Sensitivity"
17316;22;20.0;0.909;"Low Sensitivity"
14852;13;9.0;0.692;"Low Sensitivity"
30696;10;7.0;0.7;"Low Sensitivity"
169;5;4.0;0.8;"Low Sensitivity"
36076;7;7.0;1.0;"Low Sensitivity"
30169;27;20.0;0.741;"Low Sensitivity"
42460;13;10.0;0.769;"Low Sensitivity"
48423;2;1.0;0.5;"Medium Sensitivity"
45763;12;10.0;0.833;"Low Sensitivity"
8638;7;6.0;0.857;"Low Sensitivity"
5547;8;6.0;0.75;"Low Sensitivity"
17029;1;1.0;1.0;"Low Sensitivity"
9018;6;4.0;0.667;"Low Sensitivity"
41970;1;1.0;1.0;"Low Sensitivity"
25513;22;14.0;0.636;"Low Sensitivity"
47866;12;7.0;0.583;"Medium Sensitivity"
13870;38;23.0;0.605;"Low Sensitivity"
43513;3;1.0;0.333;"Medium Sensitivity"
31778;5;3.0;0.6;"Low Sensitivity"
16900;3;2.0;0.667;"Low Sensitivity"
45951;3;3.0;1.0;"Low Sensitivity"
49227;3;1.0;0.333;"Medium Sensitivity"
18465;62;47.0;0.758;"Low Sensitivity"
11005;14;3.0;0.214;"High Sensitivity"
24363;10;8.0;0.8;"Low Sensitivity"
29625;1;1.0;1.0;"Low Sensitivity"
15995;9;6.0;0.667;"Low Sensitivity"
38890;8;5.0;0.625;"Low Sensitivity"
28432;3;1.0;0.333;"Medium Sensitivity"
14678;20;10.0;0.5;"Medium Sensitivity"
19678;52;36.0;0.692;"Low Sensitivity"
33731;86;53.0;0.616;"Low Sensitivity"
2386;2;2.0;1.0;"Low Sensitivity"
4516;1;1.0;1.0;"Low Sensitivity"
2712;1;1.0;1.0;"Low Sensitivity"
44560;23;14.0;0.609;"Low Sensitivity"
35042;34;18.0;0.529;"Medium Sensitivity"
7898;7;5.0;0.714;"Low Sensitivity"
32655;43;30.0;0.698;"Low Sensitivity"
18721;5;4.0;0.8;"Low Sensitivity"
22618;1;0.0;0.0;"High Sensitivity"
21131;6;3.0;0.5;"Medium Sensitivity"
16696;22;19.0;0.864;"Low Sensitivity"
43616;3;3.0;1.0;"Low Sensitivity"
42972;8;7.0;0.875;"Low Sensitivity"
6991;4;2.0;0.5;"Medium Sensitivity"
1694;1;0.0;0.0;"High Sensitivity"
36316;14;11.0;0.786;"Low Sensitivity"
34185;2;2.0;1.0;"Low Sensitivity"
43693;8;5.0;0.625;"Low Sensitivity"
32650;12;4.0;0.333;"Medium Sensitivity"
30913;1;1.0;1.0;"Low Sensitivity"
13641;1;1.0;1.0;"Low Sensitivity"
10957;31;22.0;0.71;"Low Sensitivity"
19348;59;49.0;0.831;"Low Sensitivity"
15979;1;1.0;1.0;"Low Sensitivity"
20269;1;1.0;1.0;"Low Sensitivity"
24186;10;4.0;0.4;"Medium Sensitivity"
32638;2;1.0;0.5;"Medium Sensitivity"
46222;4;1.0;0.25;"High Sensitivity"
46261;1;1.0;1.0;"Low Sensitivity"
15386;10;7.0;0.7;"Low Sensitivity"
49098;5;1.0;0.2;"High Sensitivity"
34067;4;3.0;0.75;"Low Sensitivity"
36070;21;9.0;0.429;"Medium Sensitivity"
3148;1;1.0;1.0;"Low Sensitivity"
18498;3;2.0;0.667;"Low Sensitivity"
22866;3;2.0;0.667;"Low Sensitivity"
47185;6;2.0;0.333;"Medium Sensitivity"
13802;15;4.0;0.267;"High Sensitivity"
12218;6;4.0;0.667;"Low Sensitivity"
43183;12;8.0;0.667;"Low Sensitivity"
26040;8;6.0;0.75;"Low Sensitivity"
46844;5;3.0;0.6;"Low Sensitivity"
42352;5;3.0;0.6;"Low Sensitivity"
37611;3;2.0;0.667;"Low Sensitivity"
14850;2;0.0;0.0;"High Sensitivity"
29529;5;2.0;0.4;"Medium Sensitivity"
277;3;1.0;0.333;"Medium Sensitivity"
35921;30;23.0;0.767;"Low Sensitivity"
24799;27;16.0;0.593;"Medium Sensitivity"
22474;11;7.0;0.636;"Low Sensitivity"
8424;64;42.0;0.656;"Low Sensitivity"
46069;17;11.0;0.647;"Low Sensitivity"
26047;15;11.0;0.733;"Low Sensitivity"
45948;17;11.0;0.647;"Low Sensitivity"
19448;4;2.0;0.5;"Medium Sensitivity"
31651;19;13.0;0.684;"Low Sensitivity"
26348;19;15.0;0.789;"Low Sensitivity"
12078;5;1.0;0.2;"High Sensitivity"
13575;21;18.0;0.857;"Low Sensitivity"
41400;15;11.0;0.733;"Low Sensitivity"
30591;8;6.0;0.75;"Low Sensitivity"
37710;20;11.0;0.55;"Medium Sensitivity"
13914;4;4.0;1.0;"Low Sensitivity"
24135;2;2.0;1.0;"Low Sensitivity"
26346;12;11.0;0.917;"Low Sensitivity"
5605;3;0.0;0.0;"High Sensitivity"
23537;24;8.0;0.333;"Medium Sensitivity"
12838;1;0.0;0.0;"High Sensitivity"
31433;13;7.0;0.538;"Medium Sensitivity"
1360;6;2.0;0.333;"Medium Sensitivity"
38650;6;1.0;0.167;"High Sensitivity"
25659;47;30.0;0.638;"Low Sensitivity"
34197;11;9.0;0.818;"Low Sensitivity"
48364;35;14.0;0.4;"Medium Sensitivity"
14881;12;8.0;0.667;"Low Sensitivity"
34720;2;2.0;1.0;"Low Sensitivity"
26606;6;1.0;0.167;"High Sensitivity"
21614;9;7.0;0.778;"Low Sensitivity"
15383;3;2.0;0.667;"Low Sensitivity"
33129;23;15.0;0.652;"Low Sensitivity"
2390;3;0.0;0.0;"High Sensitivity"
14127;5;3.0;0.6;"Low Sensitivity"
45645;10;6.0;0.6;"Low Sensitivity"
21506;8;1.0;0.125;"High Sensitivity"
46931;8;5.0;0.625;"Low Sensitivity"
26152;3;3.0;1.0;"Low Sensitivity"
48697;14;5.0;0.357;"Medium Sensitivity"
30486;2;1.0;0.5;"Medium Sensitivity"
5161;25;19.0;0.76;"Low Sensitivity"
4557;2;2.0;1.0;"Low Sensitivity"
40969;5;1.0;0.2;"High Sensitivity"
26620;36;30.0;0.833;"Low Sensitivity"
12576;15;9.0;0.6;"Low Sensitivity"
40632;5;3.0;0.6;"Low Sensitivity"
40599;2;1.0;0.5;"Medium Sensitivity"
47717;9;6.0;0.667;"Low Sensitivity"
33716;14;9.0;0.643;"Low Sensitivity"
48493;1;0.0;0.0;"High Sensitivity"
23765;10;6.0;0.6;"Low Sensitivity"
25246;1;0.0;0.0;"High Sensitivity"
41801;1;1.0;1.0;"Low Sensitivity"
11806;1;0.0;0.0;"High Sensitivity"
10749;105;69.0;0.657;"Low Sensitivity"
17619;5;1.0;0.2;"High Sensitivity"
27243;14;5.0;0.357;"Medium Sensitivity"
35383;13;6.0;0.462;"Medium Sensitivity"
13829;23;15.0;0.652;"Low Sensitivity"
42719;15;11.0;0.733;"Low Sensitivity"
46720;23;11.0;0.478;"Medium Sensitivity"
3494;1;0.0;0.0;"High Sensitivity"
37193;7;3.0;0.429;"Medium Sensitivity"
43789;47;17.0;0.362;"Medium Sensitivity"
16387;2;2.0;1.0;"Low Sensitivity"
15712;1;0.0;0.0;"High Sensitivity"
37022;8;7.0;0.875;"Low Sensitivity"
17949;12;10.0;0.833;"Low Sensitivity"
5479;56;44.0;0.786;"Low Sensitivity"
24390;10;3.0;0.3;"Medium Sensitivity"
25477;1;0.0;0.0;"High Sensitivity"
25331;2;0.0;0.0;"High Sensitivity"
14464;4;2.0;0.5;"Medium Sensitivity"
34047;1;1.0;1.0;"Low Sensitivity"
32691;21;11.0;0.524;"Medium Sensitivity"
48800;1;0.0;0.0;"High Sensitivity"
48097;4;2.0;0.5;"Medium Sensitivity"
32141;4;3.0;0.75;"Low Sensitivity"
17334;9;6.0;0.667;"Low Sensitivity"
17560;3;2.0;0.667;"Low Sensitivity"
7503;20;10.0;0.5;"Medium Sensitivity"
32959;3;0.0;0.0;"High Sensitivity"
38666;2;0.0;0.0;"High Sensitivity"
26032;8;4.0;0.5;"Medium Sensitivity"
8955;16;6.0;0.375;"Medium Sensitivity"
16185;55;35.0;0.636;"Low Sensitivity"
39877;109;84.0;0.771;"Low Sensitivity"
35715;6;5.0;0.833;"Low Sensitivity"
47888;9;5.0;0.556;"Medium Sensitivity"
29077;10;8.0;0.8;"Low Sensitivity"
31640;9;5.0;0.556;"Medium Sensitivity"
19240;9;5.0;0.556;"Medium Sensitivity"
14211;11;7.0;0.636;"Low Sensitivity"
26301;2;1.0;0.5;"Medium Sensitivity"
30252;7;5.0;0.714;"Low Sensitivity"
32689;43;20.0;0.465;"Medium Sensitivity"
6779;2;0.0;0.0;"High Sensitivity"
39563;1;0.0;0.0;"High Sensitivity"
27521;69;50.0;0.725;"Low Sensitivity"
13838;22;10.0;0.455;"Medium Sensitivity"
22921;2;1.0;0.5;"Medium Sensitivity"
20178;4;4.0;1.0;"Low Sensitivity"
34339;2;2.0;1.0;"Low Sensitivity"
13130;3;1.0;0.333;"Medium Sensitivity"
6690;1;1.0;1.0;"Low Sensitivity"
21524;2;1.0;0.5;"Medium Sensitivity"
